epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,2916.36,0.3226,0.90309,1.70083,0.87997,0.90654,0.91173,0.41543,0.46707,0.98712,2.33667,0.000999633,0.000999633,0.000999633
153,2935.67,0.32108,0.82779,1.67637,0.85162,0.91187,0.90844,0.39004,0.48064,0.98185,2.43128,0.000989267,0.000989267,0.000989267
154,2954.84,0.3343,0.91694,1.75999,0.8581,0.9043,0.88518,0.40652,0.45566,1.03603,2.33579,0.000978903,0.000978903,0.000978903
155,2973.95,0.3337,0.90764,1.7314,0.88715,0.8785,0.90354,0.4204,0.46151,1.00969,2.28214,0.000968543,0.000968543,0.000968543
156,2993.18,0.31436,0.86049,1.66959,0.90394,0.8972,0.91343,0.40932,0.47474,0.99188,2.38459,0.000958187,0.000958187,0.000958187
157,3012.33,0.32498,0.86241,1.68897,0.89853,0.91031,0.91486,0.43773,0.46178,0.9712,2.30935,0.000947837,0.000947837,0.000947837
158,3031.51,0.33299,0.87517,1.72297,0.85298,0.91589,0.9091,0.42949,0.46832,0.97951,2.34586,0.000937494,0.000937494,0.000937494
159,3050.66,0.31316,0.86319,1.656,0.85054,0.91589,0.90044,0.40881,0.47299,0.94857,2.34298,0.000927159,0.000927159,0.000927159
160,3069.77,0.31871,0.90296,1.67719,0.83896,0.91589,0.88042,0.38289,0.46656,1.0331,2.37885,0.000916833,0.000916833,0.000916833
161,3088.94,0.32307,0.93624,1.70373,0.91701,0.92942,0.93069,0.42565,0.46636,1.01579,2.33607,0.000906517,0.000906517,0.000906517
162,3108.11,0.33105,0.87944,1.75347,0.88396,0.8972,0.93636,0.40844,0.47541,0.97639,2.38218,0.000896212,0.000896212,0.000896212
163,3127.19,0.32652,0.82673,1.72988,0.89687,0.88785,0.92442,0.41746,0.48236,0.95165,2.40951,0.00088592,0.00088592,0.00088592
164,3146.34,0.32812,0.8637,1.71723,0.88274,0.91464,0.9069,0.40994,0.48828,0.95237,2.46394,0.000875642,0.000875642,0.000875642
165,3165.43,0.33024,0.85976,1.71475,0.86552,0.90654,0.89306,0.402,0.46058,0.98966,2.36291,0.000865378,0.000865378,0.000865378
166,3184.53,0.31196,0.85522,1.66425,0.82912,0.90692,0.89401,0.40766,0.45972,0.97104,2.29714,0.00085513,0.00085513,0.00085513
167,3203.57,0.31133,0.85294,1.66053,0.86071,0.924,0.92268,0.39928,0.47894,0.96367,2.37892,0.000844899,0.000844899,0.000844899
168,3222.74,0.31969,0.82215,1.7075,0.89247,0.8972,0.91838,0.42549,0.46057,0.97622,2.32361,0.000834686,0.000834686,0.000834686
169,3241.98,0.31671,0.87597,1.68692,0.85866,0.92523,0.90988,0.40645,0.4631,0.9803,2.33577,0.000824492,0.000824492,0.000824492
170,3261.22,0.31721,0.85626,1.69271,0.89074,0.92523,0.91864,0.42626,0.46908,1.00233,2.3188,0.000814319,0.000814319,0.000814319
171,3280.48,0.31603,0.86821,1.66351,0.85842,0.90654,0.91702,0.43229,0.45749,0.95998,2.30075,0.000804167,0.000804167,0.000804167
172,3299.75,0.31127,0.82828,1.64423,0.89449,0.90654,0.91812,0.38692,0.46996,0.96809,2.38511,0.000794038,0.000794038,0.000794038
173,3319.02,0.30644,0.82928,1.65769,0.89953,0.92044,0.96663,0.43563,0.45702,0.94606,2.32116,0.000783933,0.000783933,0.000783933
174,3338.33,0.31225,0.86968,1.6768,0.91679,0.92672,0.94619,0.42802,0.46769,0.91945,2.3436,0.000773852,0.000773852,0.000773852
175,3357.5,0.30438,0.79339,1.62518,0.93236,0.90654,0.95676,0.41238,0.46293,0.89438,2.37055,0.000763797,0.000763797,0.000763797
176,3376.68,0.32416,0.83226,1.69352,0.88047,0.92523,0.93904,0.42824,0.45747,0.96474,2.38283,0.000753769,0.000753769,0.000753769
177,3395.88,0.30502,0.81289,1.65583,0.86614,0.93458,0.90607,0.40461,0.4587,0.93854,2.35552,0.000743769,0.000743769,0.000743769
178,3415.05,0.32732,0.84907,1.71665,0.89444,0.92523,0.9353,0.42214,0.4734,0.96709,2.37178,0.000733799,0.000733799,0.000733799
179,3434.2,0.32557,0.8387,1.71567,0.88331,0.8972,0.91835,0.39807,0.48085,0.92517,2.46978,0.000723859,0.000723859,0.000723859
180,3453.41,0.32531,0.83312,1.69995,0.86929,0.9323,0.92073,0.4254,0.4564,0.94323,2.33776,0.00071395,0.00071395,0.00071395
181,3472.65,0.32508,0.82103,1.7054,0.89281,0.93458,0.92086,0.41601,0.48055,0.98369,2.445,0.000704073,0.000704073,0.000704073
182,3491.84,0.32077,0.82114,1.69253,0.88852,0.89387,0.90744,0.42246,0.47355,0.94544,2.34415,0.00069423,0.00069423,0.00069423
183,3510.97,0.31122,0.79252,1.65412,0.85934,0.92523,0.928,0.3983,0.4726,0.93028,2.42222,0.000684422,0.000684422,0.000684422
184,3530.22,0.31252,0.81176,1.66742,0.87583,0.92287,0.93874,0.42479,0.48098,0.90847,2.39473,0.000674649,0.000674649,0.000674649
185,3549.47,0.30206,0.76684,1.65864,0.95196,0.91589,0.96592,0.41779,0.47929,0.95553,2.38353,0.000664914,0.000664914,0.000664914
186,3568.81,0.29838,0.81143,1.62571,0.92218,0.94393,0.95502,0.44875,0.46796,0.8648,2.35054,0.000655216,0.000655216,0.000655216
187,3588.04,0.31675,0.85473,1.65518,0.91068,0.95286,0.96594,0.44956,0.4554,0.93631,2.30726,0.000645557,0.000645557,0.000645557
188,3607.43,0.30053,0.77643,1.63181,0.90003,0.94393,0.93237,0.41498,0.46896,0.94159,2.37756,0.000635938,0.000635938,0.000635938
189,3626.69,0.30175,0.80884,1.61942,0.90303,0.94393,0.95855,0.42588,0.47056,0.93505,2.40184,0.00062636,0.00062636,0.00062636
190,3645.79,0.3008,0.84233,1.62199,0.90702,0.91167,0.94886,0.41544,0.48152,0.91773,2.43182,0.000616824,0.000616824,0.000616824
191,3664.97,0.29622,0.82124,1.59733,0.92518,0.91589,0.94749,0.42782,0.4776,0.93306,2.43626,0.000607331,0.000607331,0.000607331
192,3684.21,0.32202,0.83077,1.67441,0.92595,0.95327,0.96399,0.43472,0.4666,0.93913,2.36651,0.000597882,0.000597882,0.000597882
193,3703.32,0.30508,0.83823,1.65048,0.90152,0.91589,0.94289,0.43288,0.46364,0.91027,2.37928,0.000588479,0.000588479,0.000588479
194,3722.42,0.30302,0.82071,1.62113,0.88443,0.91589,0.94247,0.40126,0.46994,0.92826,2.39333,0.000579121,0.000579121,0.000579121
195,3741.6,0.32221,0.82607,1.68814,0.92205,0.88443,0.92309,0.4339,0.46259,0.93155,2.3309,0.000569811,0.000569811,0.000569811
196,3760.83,0.30583,0.77075,1.63183,0.91183,0.95327,0.94108,0.42618,0.47439,0.90132,2.385,0.000560549,0.000560549,0.000560549
197,3780.1,0.30595,0.79068,1.64127,0.9529,0.94544,0.96914,0.43048,0.47561,0.91272,2.3835,0.000551337,0.000551337,0.000551337
198,3799.28,0.298,0.80206,1.59836,0.95637,0.91589,0.93415,0.43315,0.48275,0.94192,2.38673,0.000542175,0.000542175,0.000542175
199,3818.34,0.30056,0.7982,1.59466,0.91872,0.91589,0.93408,0.43049,0.46468,0.89615,2.39262,0.000533064,0.000533064,0.000533064
200,3837.44,0.29699,0.77475,1.59465,0.93298,0.91074,0.93026,0.41711,0.48459,0.9088,2.47581,0.000524005,0.000524005,0.000524005
201,3856.68,0.30755,0.82443,1.63053,0.94336,0.93403,0.95628,0.43678,0.46645,0.94133,2.39212,0.000515,0.000515,0.000515
202,3875.87,0.29785,0.82017,1.62081,0.92643,0.91589,0.94192,0.43714,0.47025,0.94207,2.36353,0.000506049,0.000506049,0.000506049
203,3895.03,0.30045,0.77919,1.59879,0.92513,0.91589,0.95128,0.41156,0.4861,0.91488,2.46045,0.000497153,0.000497153,0.000497153
204,3914.22,0.30989,0.81559,1.64015,0.89947,0.91979,0.94224,0.42667,0.4629,0.98633,2.37783,0.000488314,0.000488314,0.000488314
205,3933.4,0.29269,0.79142,1.58764,0.9506,0.89925,0.94196,0.43835,0.46692,0.91935,2.35419,0.000479531,0.000479531,0.000479531
206,3952.57,0.30678,0.77806,1.62251,0.95506,0.88785,0.94361,0.43954,0.47784,0.87905,2.45026,0.000470807,0.000470807,0.000470807
207,3971.87,0.29574,0.76264,1.59519,0.90894,0.93294,0.94566,0.447,0.46326,0.86926,2.37694,0.000462142,0.000462142,0.000462142
208,3991.11,0.31949,0.8518,1.67755,0.87832,0.94443,0.94344,0.44454,0.47055,0.8802,2.37095,0.000453537,0.000453537,0.000453537
209,4010.33,0.30746,0.79801,1.631,0.91519,0.8785,0.92289,0.4327,0.47491,0.90698,2.42177,0.000444994,0.000444994,0.000444994
210,4029.42,0.29476,0.74711,1.60257,0.90267,0.91589,0.93946,0.43094,0.47835,0.88218,2.41607,0.000436512,0.000436512,0.000436512
211,4048.61,0.30334,0.77892,1.61408,0.93249,0.90371,0.94662,0.43988,0.48139,0.89995,2.43098,0.000428093,0.000428093,0.000428093
212,4067.83,0.29418,0.74422,1.58225,0.9177,0.90654,0.94139,0.43003,0.48024,0.87474,2.50806,0.000419737,0.000419737,0.000419737
213,4087.08,0.29666,0.80693,1.59174,0.92442,0.91454,0.94638,0.43335,0.47029,0.95383,2.42274,0.000411447,0.000411447,0.000411447
214,4106.2,0.29906,0.77771,1.59778,0.92328,0.8972,0.94717,0.4475,0.47379,0.90437,2.39755,0.000403222,0.000403222,0.000403222
215,4125.32,0.28583,0.74748,1.54888,0.92951,0.92523,0.94916,0.43414,0.48103,0.87623,2.44995,0.000395064,0.000395064,0.000395064
216,4144.47,0.30087,0.77113,1.5922,0.96251,0.8785,0.94268,0.45161,0.48008,0.93994,2.43225,0.000386973,0.000386973,0.000386973
217,4163.64,0.30948,0.79836,1.6439,0.92377,0.91589,0.94664,0.44712,0.47335,0.90115,2.46012,0.00037895,0.00037895,0.00037895
218,4182.8,0.28577,0.78116,1.56957,0.93529,0.94565,0.96678,0.45021,0.46374,0.89212,2.41145,0.000370997,0.000370997,0.000370997
219,4201.89,0.28704,0.74237,1.54814,0.90082,0.90654,0.94531,0.43869,0.47706,0.89322,2.4415,0.000363114,0.000363114,0.000363114
220,4221.03,0.30163,0.78082,1.59079,0.92294,0.93458,0.94288,0.43342,0.47596,0.8788,2.4462,0.000355301,0.000355301,0.000355301
221,4240.23,0.28991,0.7673,1.57993,0.94081,0.91589,0.95065,0.45369,0.46698,0.89412,2.4748,0.000347561,0.000347561,0.000347561
222,4259.41,0.3099,0.79738,1.64923,0.92578,0.93458,0.94041,0.42272,0.47324,0.86888,2.47819,0.000339893,0.000339893,0.000339893
223,4278.5,0.28585,0.74428,1.55965,0.95855,0.95327,0.96893,0.4457,0.47744,0.85321,2.42848,0.000332298,0.000332298,0.000332298
224,4297.54,0.30294,0.77077,1.61499,0.94306,0.94393,0.95493,0.43918,0.47232,0.88395,2.4627,0.000324778,0.000324778,0.000324778
225,4316.65,0.28118,0.72047,1.55024,0.91331,0.94393,0.96083,0.44163,0.47208,0.8982,2.40788,0.000317333,0.000317333,0.000317333
226,4335.76,0.29843,0.76129,1.6208,0.91683,0.93458,0.94195,0.44391,0.47203,0.89337,2.42716,0.000309964,0.000309964,0.000309964
227,4354.79,0.2951,0.74473,1.59535,0.90123,0.9381,0.95634,0.45922,0.48181,0.87686,2.42742,0.000302672,0.000302672,0.000302672
228,4374.03,0.28563,0.71566,1.55448,0.9336,0.91985,0.94704,0.45003,0.47241,0.89801,2.42193,0.000295457,0.000295457,0.000295457
229,4393.2,0.29949,0.75525,1.58114,0.90981,0.94277,0.96701,0.45582,0.47965,0.88016,2.42783,0.000288321,0.000288321,0.000288321
230,4412.34,0.29134,0.76267,1.57411,0.92601,0.93568,0.96272,0.45986,0.46594,0.89689,2.37867,0.000281264,0.000281264,0.000281264
231,4431.46,0.28264,0.76883,1.53852,0.94049,0.93458,0.96318,0.46553,0.47044,0.89806,2.41503,0.000274287,0.000274287,0.000274287
232,4450.64,0.28727,0.72383,1.55472,0.94331,0.93316,0.95025,0.46191,0.46544,0.88516,2.43158,0.00026739,0.00026739,0.00026739
233,4469.74,0.28475,0.74089,1.544,0.95121,0.91098,0.94721,0.45261,0.47531,0.88226,2.46025,0.000260575,0.000260575,0.000260575
234,4488.89,0.27961,0.71734,1.50349,0.94228,0.94393,0.9592,0.44884,0.46926,0.88387,2.41432,0.000253842,0.000253842,0.000253842
235,4508.01,0.27357,0.70299,1.5177,0.93752,0.92523,0.94856,0.46105,0.47807,0.88233,2.47414,0.000247192,0.000247192,0.000247192
236,4527.14,0.29106,0.76667,1.5708,0.93441,0.93458,0.94221,0.42878,0.4886,0.8929,2.4939,0.000240625,0.000240625,0.000240625
237,4546.33,0.28764,0.76036,1.54773,0.95189,0.92452,0.93917,0.43295,0.47625,0.87039,2.47179,0.000234143,0.000234143,0.000234143
238,4565.65,0.3022,0.78578,1.60563,0.93428,0.94393,0.96055,0.44299,0.48911,0.86867,2.45816,0.000227747,0.000227747,0.000227747
239,4584.89,0.28664,0.72387,1.58516,0.93736,0.92523,0.94995,0.45082,0.47135,0.86277,2.41676,0.000221435,0.000221435,0.000221435
240,4604.16,0.28556,0.77387,1.54984,0.96135,0.92976,0.96388,0.45284,0.46734,0.86311,2.39239,0.000215211,0.000215211,0.000215211
241,4623.34,0.28802,0.76133,1.57161,0.93164,0.90654,0.92989,0.43865,0.47358,0.85062,2.44201,0.000209073,0.000209073,0.000209073
242,4642.51,0.28292,0.77172,1.55051,0.94631,0.92523,0.95354,0.44297,0.46628,0.85829,2.41521,0.000203023,0.000203023,0.000203023
243,4661.61,0.28064,0.75217,1.53392,0.9197,0.92523,0.93602,0.43756,0.46649,0.85876,2.44148,0.000197062,0.000197062,0.000197062
244,4680.87,0.28798,0.70676,1.56163,0.94264,0.92158,0.94041,0.45823,0.46943,0.88943,2.43039,0.00019119,0.00019119,0.00019119
245,4700.11,0.28839,0.74351,1.59232,0.92973,0.94393,0.94775,0.4344,0.4739,0.8825,2.44538,0.000185408,0.000185408,0.000185408
246,4719.21,0.28922,0.73201,1.55463,0.94285,0.92523,0.94199,0.45387,0.47127,0.85455,2.44451,0.000179716,0.000179716,0.000179716
247,4738.4,0.28608,0.73443,1.55292,0.95188,0.92431,0.94323,0.44944,0.46874,0.84942,2.44164,0.000174115,0.000174115,0.000174115
248,4757.53,0.26876,0.70456,1.50206,0.93085,0.93458,0.95448,0.44833,0.46192,0.86301,2.43316,0.000168606,0.000168606,0.000168606
249,4776.7,0.27872,0.74997,1.52633,0.93297,0.93458,0.93828,0.43777,0.47166,0.84631,2.47082,0.000163189,0.000163189,0.000163189
250,4795.88,0.29298,0.74242,1.58248,0.94392,0.94391,0.95137,0.44678,0.4695,0.85893,2.45845,0.000157865,0.000157865,0.000157865
251,4815.13,0.28383,0.77996,1.55088,0.94282,0.95327,0.95473,0.43899,0.46694,0.85694,2.46638,0.000152635,0.000152635,0.000152635
252,4834.4,0.28262,0.74518,1.55313,0.94201,0.95327,0.95949,0.4449,0.46839,0.84696,2.45888,0.000147498,0.000147498,0.000147498
253,4853.64,0.27421,0.73274,1.52089,0.9347,0.94393,0.93224,0.43806,0.47151,0.84359,2.45861,0.000142456,0.000142456,0.000142456
254,4872.91,0.27806,0.70768,1.5281,0.95257,0.93859,0.96605,0.45798,0.46441,0.86694,2.41317,0.00013751,0.00013751,0.00013751
255,4892.13,0.28594,0.72352,1.54147,0.94073,0.93458,0.93925,0.44777,0.46737,0.85618,2.47481,0.000132658,0.000132658,0.000132658
256,4911.33,0.29874,0.79551,1.61584,0.93849,0.93458,0.94709,0.44907,0.47134,0.85363,2.46427,0.000127904,0.000127904,0.000127904
257,4930.59,0.26801,0.72841,1.50377,0.9434,0.93457,0.93035,0.44557,0.47485,0.85091,2.48332,0.000123245,0.000123245,0.000123245
258,4949.86,0.27899,0.73968,1.53553,0.94008,0.92523,0.93753,0.45845,0.47187,0.84209,2.45379,0.000118684,0.000118684,0.000118684
259,4968.88,0.281,0.71919,1.54052,0.94273,0.92301,0.94891,0.44928,0.47478,0.83957,2.47331,0.000114221,0.000114221,0.000114221
260,4988.04,0.27167,0.71763,1.49519,0.92586,0.93374,0.95897,0.44236,0.46715,0.83491,2.45601,0.000109856,0.000109856,0.000109856
261,5007.19,0.28703,0.79277,1.57509,0.94141,0.94393,0.97203,0.45488,0.46627,0.84527,2.42947,0.00010559,0.00010559,0.00010559
262,5026.29,0.28842,0.74893,1.55404,0.9335,0.93458,0.95942,0.45826,0.46718,0.84481,2.44195,0.000101423,0.000101423,0.000101423
263,5045.42,0.2751,0.72284,1.53152,0.94834,0.93458,0.96732,0.45027,0.46342,0.85125,2.43462,9.73555e-05,9.73555e-05,9.73555e-05
264,5064.63,0.2786,0.7441,1.51524,0.92362,0.93458,0.95071,0.43315,0.46911,0.83761,2.48971,9.33881e-05,9.33881e-05,9.33881e-05
265,5083.75,0.27204,0.67938,1.50632,0.9249,0.93458,0.9553,0.43716,0.47065,0.83118,2.48903,8.95213e-05,8.95213e-05,8.95213e-05
266,5103.03,0.27629,0.75644,1.51345,0.94158,0.93458,0.96702,0.44312,0.46765,0.82335,2.45077,8.57554e-05,8.57554e-05,8.57554e-05
267,5122.18,0.28676,0.72914,1.52424,0.93694,0.93458,0.96563,0.45063,0.46486,0.84243,2.45706,8.20908e-05,8.20908e-05,8.20908e-05
268,5141.38,0.27637,0.69001,1.51584,0.93812,0.93458,0.96183,0.45468,0.464,0.84254,2.45617,7.8528e-05,7.8528e-05,7.8528e-05
269,5160.58,0.27855,0.75484,1.52597,0.9248,0.91952,0.95373,0.44693,0.46811,0.82815,2.46788,7.50674e-05,7.50674e-05,7.50674e-05
270,5179.63,0.27821,0.72951,1.51606,0.94968,0.93458,0.96915,0.45151,0.47223,0.82447,2.47074,7.17093e-05,7.17093e-05,7.17093e-05
271,5198.83,0.29747,0.75526,1.574,0.95564,0.93458,0.97486,0.45697,0.47152,0.82861,2.45082,6.8454e-05,6.8454e-05,6.8454e-05
272,5218.05,0.28968,0.74243,1.57337,0.93834,0.92523,0.96162,0.46048,0.47001,0.83726,2.46965,6.53021e-05,6.53021e-05,6.53021e-05
273,5237.21,0.26279,0.66952,1.46238,0.94172,0.92523,0.9571,0.44894,0.47297,0.83898,2.48258,6.22537e-05,6.22537e-05,6.22537e-05
274,5256.33,0.26779,0.71822,1.46292,0.95098,0.93458,0.97192,0.45188,0.47403,0.83792,2.4881,5.93093e-05,5.93093e-05,5.93093e-05
275,5275.4,0.28318,0.76331,1.54427,0.94752,0.93458,0.96806,0.459,0.47173,0.83212,2.47848,5.64691e-05,5.64691e-05,5.64691e-05
276,5294.5,0.26876,0.67845,1.48749,0.94122,0.93458,0.96926,0.45559,0.47288,0.83235,2.47245,5.37334e-05,5.37334e-05,5.37334e-05
277,5313.68,0.28125,0.73037,1.53273,0.94988,0.93458,0.96593,0.44778,0.47352,0.83662,2.48901,5.11027e-05,5.11027e-05,5.11027e-05
278,5332.91,0.28575,0.74131,1.52759,0.94975,0.93458,0.96677,0.4496,0.47268,0.84862,2.49334,4.85771e-05,4.85771e-05,4.85771e-05
279,5352.11,0.29337,0.74086,1.56205,0.94259,0.93458,0.96795,0.45857,0.47024,0.83978,2.483,4.61569e-05,4.61569e-05,4.61569e-05
280,5371.25,0.27494,0.71491,1.50426,0.95927,0.93458,0.96523,0.45013,0.47294,0.85125,2.4941,4.38424e-05,4.38424e-05,4.38424e-05
281,5390.58,0.27556,0.74805,1.50946,0.95047,0.93458,0.96574,0.45249,0.47276,0.84182,2.50048,4.16339e-05,4.16339e-05,4.16339e-05
282,5409.63,0.27219,0.7046,1.50169,0.95003,0.93458,0.96559,0.4428,0.47207,0.83625,2.49472,3.95315e-05,3.95315e-05,3.95315e-05
283,5428.63,0.27883,0.72077,1.51579,0.93483,0.93839,0.9614,0.44584,0.47255,0.83552,2.49871,3.75356e-05,3.75356e-05,3.75356e-05
284,5447.73,0.2789,0.71937,1.52162,0.9511,0.93458,0.96416,0.44769,0.47208,0.83196,2.49875,3.56463e-05,3.56463e-05,3.56463e-05
285,5466.95,0.27748,0.72524,1.50294,0.93822,0.92523,0.948,0.44487,0.47523,0.83467,2.51727,3.38639e-05,3.38639e-05,3.38639e-05
286,5486.09,0.28044,0.704,1.53901,0.9483,0.94393,0.96404,0.45041,0.47516,0.83882,2.50252,3.21885e-05,3.21885e-05,3.21885e-05
287,5505.22,0.28006,0.75218,1.5352,0.93965,0.93458,0.96391,0.45012,0.47397,0.83676,2.49554,3.06204e-05,3.06204e-05,3.06204e-05
288,5524.38,0.27384,0.73653,1.50393,0.95653,0.93458,0.96417,0.44647,0.47272,0.83823,2.48141,2.91596e-05,2.91596e-05,2.91596e-05
289,5543.58,0.28471,0.7164,1.52546,0.95261,0.93935,0.96304,0.44557,0.47208,0.84171,2.48602,2.78064e-05,2.78064e-05,2.78064e-05
290,5562.72,0.28488,0.72095,1.56237,0.95698,0.94393,0.96386,0.44789,0.47131,0.84129,2.48988,2.6561e-05,2.6561e-05,2.6561e-05
291,5582.75,0.27472,0.66733,1.51075,0.92082,0.94393,0.96288,0.44274,0.47283,0.84663,2.50909,2.54233e-05,2.54233e-05,2.54233e-05
292,5601.86,0.27426,0.6622,1.50728,0.9263,0.9397,0.95492,0.44203,0.47623,0.85468,2.5283,2.43937e-05,2.43937e-05,2.43937e-05
293,5620.92,0.27539,0.64407,1.49921,0.92659,0.94371,0.95277,0.44355,0.47628,0.84696,2.52738,2.34721e-05,2.34721e-05,2.34721e-05
294,5639.7,0.28172,0.66883,1.49863,0.91658,0.94393,0.95478,0.43906,0.47549,0.8402,2.52413,2.26587e-05,2.26587e-05,2.26587e-05
295,5658.94,0.26781,0.63854,1.47933,0.9263,0.94393,0.95793,0.43962,0.47477,0.84597,2.53087,2.19535e-05,2.19535e-05,2.19535e-05
296,5678.12,0.28263,0.65977,1.51953,0.92573,0.93458,0.94193,0.43686,0.47668,0.85352,2.54261,2.13568e-05,2.13568e-05,2.13568e-05
297,5697.41,0.27551,0.65279,1.52127,0.93348,0.94393,0.95816,0.43847,0.47873,0.8541,2.53891,2.08684e-05,2.08684e-05,2.08684e-05
298,5716.59,0.27347,0.65865,1.51108,0.93704,0.94393,0.96263,0.44123,0.47545,0.85195,2.51598,2.04885e-05,2.04885e-05,2.04885e-05
299,5735.51,0.27734,0.6569,1.52373,0.95333,0.94393,0.96196,0.44583,0.47783,0.84806,2.52591,2.02171e-05,2.02171e-05,2.02171e-05
300,5754.41,0.27492,0.65978,1.5024,0.94739,0.94393,0.96239,0.44878,0.47679,0.85202,2.51304,2.00543e-05,2.00543e-05,2.00543e-05
